,timestamp,CO2 calibrate
115,2025-07-30 17:35:00,843.5542379999999
116,2025-07-30 17:36:00,839.0825385
117,2025-07-30 17:37:00,833.1202725
118,2025-07-30 17:38:00,827.6548620000001
119,2025-07-30 17:39:00,819.7051739999999
120,2025-07-30 17:40:00,814.2397635
121,2025-07-30 17:41:00,810.2649195
122,2025-07-30 17:42:00,804.3026534999999
123,2025-07-30 17:43:00,798.837243
124,2025-07-30 17:44:00,795.3592545
125,2025-07-30 17:45:00,789.3969885
126,2025-07-30 17:46:00,781.4473005
127,2025-07-30 17:47:00,776.4787455000001
128,2025-07-30 17:48:00,772.007046
129,2025-07-30 17:49:00,768.5290574999999
130,2025-07-30 17:50:00,767.038491
131,2025-07-30 17:51:00,761.076225
132,2025-07-30 17:52:00,756.6045254999999
133,2025-07-30 17:53:00,749.151693
134,2025-07-30 17:54:00,744.6799934999999
135,2025-07-30 17:55:00,742.195716
136,2025-07-30 17:56:00,738.220872
137,2025-07-30 17:57:00,736.23345
138,2025-07-30 17:58:00,731.7617505
139,2025-07-30 17:59:00,722.8183515000001
140,2025-07-30 18:00:00,717.8497964999999
141,2025-07-30 18:01:00,716.35923
142,2025-07-30 18:02:00,712.8812415
143,2025-07-30 18:03:00,709.403253
144,2025-07-30 18:04:00,702.9441314999999
145,2025-07-30 18:05:00,698.472432
146,2025-07-30 18:06:00,695.491299
147,2025-07-30 18:07:00,692.0133105
148,2025-07-30 18:08:00,685.554189
149,2025-07-30 18:09:00,684.560478
150,2025-07-30 18:10:00,682.573056
151,2025-07-30 18:11:00,679.591923
152,2025-07-30 18:12:00,673.1328015
153,2025-07-30 18:13:00,667.1705354999999
154,2025-07-30 18:14:00,663.692547
155,2025-07-30 18:15:00,661.705125
156,2025-07-30 18:16:00,660.2145585000001
157,2025-07-30 18:17:00,658.2271364999999
158,2025-07-30 18:18:00,654.749148
159,2025-07-30 18:19:00,650.2774485
160,2025-07-30 18:20:00,648.2900265000001
161,2025-07-30 18:21:00,645.3088935
162,2025-07-30 18:22:00,641.830905
163,2025-07-30 18:23:00,640.837194
164,2025-07-30 18:24:00,637.856061
165,2025-07-30 18:25:00,631.3969394999999
166,2025-07-30 18:26:00,625.931529
167,2025-07-30 18:27:00,624.937818
168,2025-07-30 18:28:00,622.950396
169,2025-07-30 18:29:00,617.4849855
170,2025-07-30 18:30:00,612.5164305000001
171,2025-07-30 18:31:00,609.038442
172,2025-07-30 18:32:00,606.5541645000001
173,2025-07-30 18:33:00,601.5856094999999
174,2025-07-30 18:34:00,600.095043
175,2025-07-30 18:35:00,597.11391
176,2025-07-30 18:36:00,592.6422105
177,2025-07-30 18:37:00,589.6610774999999
178,2025-07-30 18:38:00,585.189378
179,2025-07-30 18:39:00,582.7051005000001
180,2025-07-30 18:40:00,581.214534
181,2025-07-30 18:41:00,578.233401
182,2025-07-30 18:42:00,575.7491235
183,2025-07-30 18:43:00,570.7805685000001
184,2025-07-30 18:44:00,566.308869
185,2025-07-30 18:45:00,563.327736
186,2025-07-30 18:46:00,561.8371695000001
187,2025-07-30 18:47:00,559.352892
188,2025-07-30 18:48:00,558.8560365000001
189,2025-07-30 18:49:00,558.359181
190,2025-07-30 18:50:00,556.8686144999999
191,2025-07-30 18:51:00,555.378048
192,2025-07-30 18:52:00,552.8937705
193,2025-07-30 18:53:00,551.403204
194,2025-07-30 18:54:00,549.415782
195,2025-07-30 18:55:00,549.415782
196,2025-07-30 18:56:00,548.9189265
197,2025-07-30 18:57:00,544.9440825
198,2025-07-30 18:58:00,543.9503715000001
199,2025-07-30 18:59:00,543.453516
200,2025-07-30 19:00:00,542.9566605
201,2025-07-30 19:01:00,542.459805
202,2025-07-30 19:02:00,541.9629494999999
203,2025-07-30 19:03:00,540.9692385000001
204,2025-07-30 19:04:00,540.472383
205,2025-07-30 19:05:00,538.484961
206,2025-07-30 19:06:00,537.49125
207,2025-07-30 19:07:00,537.49125
208,2025-07-30 19:08:00,536.497539
209,2025-07-30 19:09:00,536.0006834999999
210,2025-07-30 19:10:00,533.516406
211,2025-07-30 19:11:00,532.522695
212,2025-07-30 19:12:00,532.0258395000001
213,2025-07-30 19:13:00,532.522695
214,2025-07-30 19:14:00,530.535273
215,2025-07-30 19:15:00,528.547851
216,2025-07-30 19:16:00,526.0635735000001
217,2025-07-30 19:17:00,525.566718
218,2025-07-30 19:18:00,525.0698625
219,2025-07-30 19:19:00,524.573007
220,2025-07-30 19:20:00,523.0824405000001
221,2025-07-30 19:21:00,522.585585
222,2025-07-30 19:22:00,522.585585
223,2025-07-30 19:23:00,521.591874
224,2025-07-30 19:24:00,521.591874
225,2025-07-30 19:25:00,520.598163
226,2025-07-30 19:26:00,520.598163
227,2025-07-30 19:27:00,519.1075965
228,2025-07-30 19:28:00,518.1138854999999
229,2025-07-30 19:29:00,516.1264635
230,2025-07-30 19:30:00,515.1327524999999
231,2025-07-30 19:31:00,513.642186
232,2025-07-30 19:32:00,513.1453305
233,2025-07-30 19:33:00,512.648475
234,2025-07-30 19:34:00,512.1516194999999
235,2025-07-30 19:35:00,512.1516194999999
236,2025-07-30 19:36:00,510.661053
237,2025-07-30 19:37:00,509.1704865
238,2025-07-30 19:38:00,507.1830645
239,2025-07-30 19:39:00,507.67992
240,2025-07-30 19:40:00,507.1830645
241,2025-07-30 19:41:00,506.686209
242,2025-07-30 19:42:00,507.1830645
243,2025-07-30 19:43:00,507.1830645
244,2025-07-30 19:44:00,505.692498
245,2025-07-30 19:45:00,505.692498
246,2025-07-30 19:46:00,504.698787
247,2025-07-30 19:47:00,504.698787
248,2025-07-30 19:48:00,505.19564249999996
249,2025-07-30 19:49:00,505.692498
250,2025-07-30 19:50:00,504.2019315
251,2025-07-30 19:51:00,502.711365
252,2025-07-30 19:52:00,502.711365
253,2025-07-30 19:53:00,502.711365
254,2025-07-30 19:54:00,502.21450949999996
255,2025-07-30 19:55:00,502.711365
256,2025-07-30 19:56:00,502.711365
257,2025-07-30 19:57:00,502.21450949999996
258,2025-07-30 19:58:00,501.2207985
259,2025-07-30 19:59:00,500.22708750000004
260,2025-07-30 20:00:00,499.730232
261,2025-07-30 20:01:00,499.730232
262,2025-07-30 20:02:00,499.730232
263,2025-07-30 20:03:00,499.730232
264,2025-07-30 20:04:00,500.22708750000004
265,2025-07-30 20:05:00,499.730232
266,2025-07-30 20:06:00,499.730232
267,2025-07-30 20:07:00,499.730232
268,2025-07-30 20:08:00,499.730232
269,2025-07-30 20:09:00,498.2396655
270,2025-07-30 20:10:00,497.74281
271,2025-07-30 20:11:00,497.74281
272,2025-07-30 20:12:00,497.74281
273,2025-07-30 20:13:00,497.74280999999996
274,2025-07-30 20:14:00,496.749099
275,2025-07-30 20:15:00,496.25224349999996
276,2025-07-30 20:16:00,495.2585325
277,2025-07-30 20:17:00,496.25224349999996
278,2025-07-30 20:18:00,495.2585325
279,2025-07-30 20:19:00,494.761677
280,2025-07-30 20:20:00,495.2585325
281,2025-07-30 20:21:00,496.25224349999996
282,2025-07-30 20:22:00,494.26482150000004
283,2025-07-30 20:23:00,495.75538800000004
284,2025-07-30 20:24:00,494.26482150000004
285,2025-07-30 20:25:00,495.75538800000004
286,2025-07-30 20:26:00,495.2585325
287,2025-07-30 20:27:00,495.2585325
288,2025-07-30 20:28:00,494.761677
289,2025-07-30 20:29:00,493.767966
290,2025-07-30 20:30:00,494.761677
291,2025-07-30 20:31:00,494.761677
292,2025-07-30 20:32:00,494.26482150000004
293,2025-07-30 20:33:00,493.27111049999996
294,2025-07-30 20:34:00,491.28368850000004
295,2025-07-30 20:35:00,492.2773995
296,2025-07-30 20:36:00,493.27111049999996
297,2025-07-30 20:37:00,492.774255
298,2025-07-30 20:38:00,492.774255
299,2025-07-30 20:39:00,491.780544
300,2025-07-30 20:40:00,492.2773995
301,2025-07-30 20:41:00,491.780544
302,2025-07-30 20:42:00,490.786833
303,2025-07-30 20:43:00,491.28368850000004
304,2025-07-30 20:44:00,491.28368850000004
305,2025-07-30 20:45:00,490.28997749999996
306,2025-07-30 20:46:00,490.28997749999996
307,2025-07-30 20:47:00,489.793122
308,2025-07-30 20:48:00,489.793122
309,2025-07-30 20:49:00,489.793122
310,2025-07-30 20:50:00,488.799411
311,2025-07-30 20:51:00,488.799411
312,2025-07-30 20:52:00,488.799411
313,2025-07-30 20:53:00,488.799411
314,2025-07-30 20:54:00,488.30255550000004
315,2025-07-30 20:55:00,488.799411
316,2025-07-30 20:56:00,487.8057
317,2025-07-30 20:57:00,487.30884449999996
318,2025-07-30 20:58:00,486.811989
319,2025-07-30 20:59:00,487.30884449999996
320,2025-07-30 21:00:00,487.30884449999996
321,2025-07-30 21:01:00,485.32142250000004
322,2025-07-30 21:02:00,484.824567
323,2025-07-30 21:03:00,483.83085600000004
324,2025-07-30 21:04:00,484.32771149999996
325,2025-07-30 21:05:00,484.824567
326,2025-07-30 21:06:00,484.32771149999996
327,2025-07-30 21:07:00,484.32771149999996
328,2025-07-30 21:08:00,483.830856
329,2025-07-30 21:09:00,484.32771149999996
330,2025-07-30 21:10:00,482.3402895
331,2025-07-30 21:11:00,481.34657849999996
332,2025-07-30 21:12:00,482.837145
333,2025-07-30 21:13:00,481.843434
334,2025-07-30 21:14:00,482.837145
335,2025-07-30 21:15:00,483.3340005
336,2025-07-30 21:16:00,484.32771149999996
337,2025-07-30 21:17:00,482.83714499999996
338,2025-07-30 21:18:00,483.3340005
339,2025-07-30 21:19:00,482.837145
340,2025-07-30 21:20:00,483.3340005
341,2025-07-30 21:21:00,482.837145
342,2025-07-30 21:22:00,482.34028950000004
343,2025-07-30 21:23:00,480.3528675
344,2025-07-30 21:24:00,481.34657849999996
345,2025-07-30 21:25:00,481.843434
346,2025-07-30 21:26:00,480.849723
347,2025-07-30 21:27:00,479.35915650000004
348,2025-07-30 21:28:00,479.35915650000004
349,2025-07-30 21:29:00,479.35915650000004
350,2025-07-30 21:30:00,479.856012
351,2025-07-30 21:31:00,478.862301
352,2025-07-30 21:32:00,479.35915650000004
353,2025-07-30 21:33:00,478.862301
354,2025-07-30 21:34:00,477.86859
355,2025-07-30 21:35:00,477.86859
356,2025-07-30 21:36:00,477.86859
357,2025-07-30 21:37:00,477.86859
358,2025-07-30 21:38:00,476.874879
359,2025-07-30 21:39:00,477.86859
360,2025-07-30 21:40:00,477.3717345
361,2025-07-30 21:41:00,476.874879
362,2025-07-30 21:42:00,477.86859
363,2025-07-30 21:43:00,479.35915650000004
364,2025-07-30 21:44:00,479.856012
365,2025-07-30 21:45:00,478.862301
366,2025-07-30 21:46:00,477.86859
367,2025-07-30 21:47:00,477.3717345
368,2025-07-30 21:48:00,477.86859000000004
369,2025-07-30 21:49:00,479.35915650000004
370,2025-07-30 21:50:00,478.862301
371,2025-07-30 21:51:00,478.862301
372,2025-07-30 21:52:00,477.86859
373,2025-07-30 21:53:00,478.862301
374,2025-07-30 21:54:00,478.36544549999996
375,2025-07-30 21:55:00,478.36544549999996
376,2025-07-30 21:56:00,478.862301
377,2025-07-30 21:57:00,477.86859
378,2025-07-30 21:58:00,477.86859
379,2025-07-30 21:59:00,477.3717345
380,2025-07-30 22:00:00,477.3717345
381,2025-07-30 22:01:00,477.86859
382,2025-07-30 22:02:00,477.3717345
383,2025-07-30 22:03:00,477.86859
384,2025-07-30 22:04:00,477.3717345
385,2025-07-30 22:05:00,476.37802350000004
386,2025-07-30 22:06:00,475.38431249999996
387,2025-07-30 22:07:00,475.881168
388,2025-07-30 22:08:00,476.37802350000004
389,2025-07-30 22:09:00,477.3717345
390,2025-07-30 22:10:00,477.86859
391,2025-07-30 22:11:00,477.86859
392,2025-07-30 22:12:00,476.874879
393,2025-07-30 22:13:00,477.86859
394,2025-07-30 22:14:00,477.3717345
395,2025-07-30 22:15:00,476.874879
396,2025-07-30 22:16:00,476.874879
397,2025-07-30 22:17:00,476.874879
398,2025-07-30 22:18:00,475.881168
399,2025-07-30 22:19:00,476.874879
400,2025-07-30 22:20:00,476.37802350000004
401,2025-07-30 22:21:00,476.874879
402,2025-07-30 22:22:00,477.86859
403,2025-07-30 22:23:00,477.86859
404,2025-07-30 22:24:00,477.86859
405,2025-07-30 22:25:00,477.86859
406,2025-07-30 22:26:00,476.87487899999996
407,2025-07-30 22:27:00,475.881168
408,2025-07-30 22:28:00,475.881168
409,2025-07-30 22:29:00,474.887457
410,2025-07-30 22:30:00,474.887457
411,2025-07-30 22:31:00,475.38431249999996
412,2025-07-30 22:32:00,474.887457
413,2025-07-30 22:33:00,474.887457
414,2025-07-30 22:34:00,474.887457
415,2025-07-30 22:35:00,475.38431249999996
416,2025-07-30 22:36:00,473.893746
417,2025-07-30 22:37:00,473.89374599999996
418,2025-07-30 22:38:00,473.893746
419,2025-07-30 22:39:00,474.887457
420,2025-07-30 22:40:00,474.3906015
421,2025-07-30 22:41:00,474.3906015
422,2025-07-30 22:42:00,475.38431249999996
423,2025-07-30 22:43:00,474.887457
424,2025-07-30 22:44:00,476.874879
425,2025-07-30 22:45:00,476.874879
426,2025-07-30 22:46:00,477.3717345
427,2025-07-30 22:47:00,477.3717345
428,2025-07-30 22:48:00,477.3717345
429,2025-07-30 22:49:00,476.37802350000004
430,2025-07-30 22:50:00,475.881168
431,2025-07-30 22:51:00,476.874879
432,2025-07-30 22:52:00,475.38431249999996
433,2025-07-30 22:53:00,475.881168
434,2025-07-30 22:54:00,476.37802350000004
435,2025-07-30 22:55:00,476.37802350000004
436,2025-07-30 22:56:00,476.37802350000004
437,2025-07-30 22:57:00,475.881168
438,2025-07-30 22:58:00,477.86859
439,2025-07-30 22:59:00,476.37802350000004
440,2025-07-30 23:00:00,476.37802350000004
441,2025-07-30 23:01:00,476.874879
442,2025-07-30 23:02:00,478.36544549999996
443,2025-07-30 23:03:00,479.856012
444,2025-07-30 23:04:00,479.856012
445,2025-07-30 23:05:00,479.35915650000004
446,2025-07-30 23:06:00,478.862301
447,2025-07-30 23:07:00,477.3717345
448,2025-07-30 23:08:00,478.36544549999996
449,2025-07-30 23:09:00,479.85601199999996
450,2025-07-30 23:10:00,480.3528675
451,2025-07-30 23:11:00,480.849723
452,2025-07-30 23:12:00,481.34657849999996
453,2025-07-30 23:13:00,479.856012
454,2025-07-30 23:14:00,479.35915650000004
455,2025-07-30 23:15:00,478.862301
456,2025-07-30 23:16:00,479.856012
457,2025-07-30 23:17:00,479.856012
458,2025-07-30 23:18:00,480.849723
459,2025-07-30 23:19:00,480.849723
460,2025-07-30 23:20:00,479.85601199999996
461,2025-07-30 23:21:00,480.849723
462,2025-07-30 23:22:00,482.34028950000004
463,2025-07-30 23:23:00,482.34028950000004
464,2025-07-30 23:24:00,482.34028950000004
465,2025-07-30 23:25:00,484.824567
466,2025-07-30 23:26:00,484.824567
467,2025-07-30 23:27:00,482.837145
468,2025-07-30 23:28:00,482.837145
469,2025-07-30 23:29:00,483.3340005
470,2025-07-30 23:30:00,482.837145
471,2025-07-30 23:31:00,482.837145
472,2025-07-30 23:32:00,481.843434
473,2025-07-30 23:33:00,481.34657849999996
474,2025-07-30 23:34:00,480.849723
475,2025-07-30 23:35:00,481.843434
476,2025-07-30 23:36:00,480.84972300000004
477,2025-07-30 23:37:00,480.84972300000004
478,2025-07-30 23:38:00,479.856012
479,2025-07-30 23:39:00,479.35915650000004
480,2025-07-30 23:40:00,479.35915650000004
481,2025-07-30 23:41:00,478.36544549999996
482,2025-07-30 23:42:00,477.86859000000004
483,2025-07-30 23:43:00,479.85601199999996
484,2025-07-30 23:44:00,480.3528675
485,2025-07-30 23:45:00,479.35915650000004
486,2025-07-30 23:46:00,478.862301
487,2025-07-30 23:47:00,480.3528675
488,2025-07-30 23:48:00,479.856012
489,2025-07-30 23:49:00,479.856012
490,2025-07-30 23:50:00,479.856012
491,2025-07-30 23:51:00,478.862301
492,2025-07-30 23:52:00,477.86859
493,2025-07-30 23:53:00,476.874879
494,2025-07-30 23:54:00,477.3717345
495,2025-07-30 23:55:00,478.862301
496,2025-07-30 23:56:00,478.36544549999996
497,2025-07-30 23:57:00,479.35915650000004
498,2025-07-30 23:58:00,480.84972300000004
