Timestamp;Entity Name;CO2 Calibrate;CO2 Inlet;CO2 Outlet;CO2 Regen;CO2 Regen - Temp adjusted
2025-08-01 10:38:26;Tongdy 1;481.77010800000005;;;;
2025-08-01 10:38:26;Tongdy 2;;;2234.7972099999997;;
2025-08-01 10:38:26;Tongdy 3;;2226.163209;;;
2025-08-01 10:38:26;Tongdy 4;;;;2145.736202;2145.736202
2025-08-01 10:38:26;Tongdy 1;481.77010800000005;;;;
2025-08-01 10:38:26;Tongdy 2;;;2234.7972099999997;;
2025-08-01 10:38:26;Tongdy 3;;2226.163209;;;
2025-08-01 10:38:26;Tongdy 4;;;;2145.736202;2145.736202
2025-08-01 10:38:56;Tongdy 1;480.84796400000005;;;;
2025-08-01 10:38:56;Tongdy 2;;;2231.44402;;
2025-08-01 10:38:56;Tongdy 3;;2217.596097;;;
2025-08-01 10:38:56;Tongdy 4;;;;2144.613031;2144.613031
2025-08-01 10:38:57;Tongdy 1;480.84796400000005;;;;
2025-08-01 10:38:57;Tongdy 2;;;2231.44402;;
2025-08-01 10:38:57;Tongdy 3;;2217.596097;;;
2025-08-01 10:38:57;Tongdy 4;;;;2144.613031;2144.613031
2025-08-01 10:39:51;Tongdy 1;480.84796400000005;;;;
2025-08-01 10:39:51;Tongdy 2;;;2234.7972099999997;;
2025-08-01 10:39:51;Tongdy 3;;2226.163209;;;
2025-08-01 10:39:51;Tongdy 4;;;;2145.736202;2145.736202
2025-08-01 10:39:51;Tongdy 1;480.84796400000005;;;;
2025-08-01 10:39:51;Tongdy 2;;;2234.7972099999997;;
2025-08-01 10:39:51;Tongdy 3;;2226.163209;;;
2025-08-01 10:39:51;Tongdy 4;;;;2145.736202;2145.736202
2025-08-01 10:40:26;Tongdy 1;478.08153200000004;;;;
2025-08-01 10:40:26;Tongdy 2;;;2240.38586;;
2025-08-01 10:40:26;Tongdy 3;;2228.304987;;;
2025-08-01 10:40:26;Tongdy 4;;;;2152.475228;2152.475228
2025-08-01 10:40:26;Tongdy 1;478.08153200000004;;;;
2025-08-01 10:40:26;Tongdy 2;;;2240.38586;;
2025-08-01 10:40:26;Tongdy 3;;2228.304987;;;
2025-08-01 10:40:26;Tongdy 4;;;;2152.475228;2152.475228
2025-08-01 10:41:30;Tongdy 1;475.31510000000003;;;;
2025-08-01 10:41:30;Tongdy 2;;;2239.26813;;
2025-08-01 10:41:30;Tongdy 3;;2228.304987;;;
2025-08-01 10:41:30;Tongdy 4;;;;2152.475228;2152.475228
2025-08-01 10:41:30;Tongdy 1;475.31510000000003;;;;
2025-08-01 10:41:30;Tongdy 2;;;2241.50359;;
2025-08-01 10:41:30;Tongdy 3;;2229.375876;;;
2025-08-01 10:41:30;Tongdy 4;;;;2152.475228;2152.475228
2025-08-01 10:41:34;Tongdy 1;475.31510000000003;;;;
2025-08-01 10:41:34;Tongdy 2;;;2239.26813;;
2025-08-01 10:41:34;Tongdy 3;;2228.304987;;;
2025-08-01 10:41:34;Tongdy 4;;;;2152.475228;2152.475228
2025-08-01 10:41:34;Tongdy 1;475.31510000000003;;;;
2025-08-01 10:41:34;Tongdy 2;;;2241.50359;;
2025-08-01 10:41:34;Tongdy 3;;2229.375876;;;
2025-08-01 10:41:34;Tongdy 4;;;;2152.475228;2152.475228
2025-08-01 10:41:57;Tongdy 1;473.470812;;;;
2025-08-01 10:41:57;Tongdy 2;;;2231.44402;;
2025-08-01 10:41:57;Tongdy 3;;2227.234098;;;
2025-08-01 10:41:57;Tongdy 4;;;;2149.105715;2149.105715
2025-08-01 10:41:57;Tongdy 1;473.470812;;;;
2025-08-01 10:41:57;Tongdy 2;;;2231.44402;;
2025-08-01 10:41:57;Tongdy 3;;2227.234098;;;
2025-08-01 10:41:57;Tongdy 4;;;;2149.105715;2149.105715
2025-08-01 10:42:26;Tongdy 1;472.548668;;;;
2025-08-01 10:42:26;Tongdy 2;;;2228.09083;;
2025-08-01 10:42:26;Tongdy 3;;2217.596097;;;
2025-08-01 10:42:26;Tongdy 4;;;;2153.598399;2153.598399
2025-08-01 10:42:27;Tongdy 1;472.548668;;;;
2025-08-01 10:42:27;Tongdy 2;;;2228.09083;;
2025-08-01 10:42:27;Tongdy 3;;2217.596097;;;
2025-08-01 10:42:27;Tongdy 4;;;;2153.598399;2153.598399
2025-08-01 10:43:05;Tongdy 1;472.548668;;;;
2025-08-01 10:43:05;Tongdy 2;;;2230.32629;;
2025-08-01 10:43:05;Tongdy 3;;2218.6669859999997;;;
2025-08-01 10:43:05;Tongdy 4;;;;2147.982544;2147.982544
2025-08-01 10:43:05;Tongdy 1;472.548668;;;;
2025-08-01 10:43:05;Tongdy 2;;;2230.32629;;
2025-08-01 10:43:05;Tongdy 3;;2218.6669859999997;;;
2025-08-01 10:43:05;Tongdy 4;;;;2147.982544;2147.982544
2025-08-01 10:43:27;Tongdy 1;472.548668;;;;
2025-08-01 10:43:27;Tongdy 2;;;2233.67948;;
2025-08-01 10:43:27;Tongdy 3;;2217.596097;;;
2025-08-01 10:43:27;Tongdy 4;;;;2146.859373;2146.859373
2025-08-01 10:43:27;Tongdy 1;472.548668;;;;
2025-08-01 10:43:27;Tongdy 2;;;2233.67948;;
2025-08-01 10:43:27;Tongdy 3;;2217.596097;;;
2025-08-01 10:43:27;Tongdy 4;;;;2146.859373;2146.859373
2025-08-01 10:44:24;Tongdy 1;471.626524;;;;
2025-08-01 10:44:24;Tongdy 2;;;2240.38586;;
2025-08-01 10:44:24;Tongdy 3;;2225.0923199999997;;;
2025-08-01 10:44:24;Tongdy 4;;;;2147.982544;2147.982544
2025-08-01 10:44:26;Tongdy 1;471.626524;;;;
2025-08-01 10:44:26;Tongdy 2;;;2240.38586;;
2025-08-01 10:44:26;Tongdy 3;;2225.0923199999997;;;
2025-08-01 10:44:26;Tongdy 4;;;;2147.982544;2147.982544
2025-08-01 10:44:26;Tongdy 1;470.70438;;;;
2025-08-01 10:44:26;Tongdy 2;;;2240.38586;;
2025-08-01 10:44:26;Tongdy 3;;2228.304987;;;
2025-08-01 10:44:26;Tongdy 4;;;;2147.982544;2147.982544
2025-08-01 10:44:56;Tongdy 1;469.782236;;;;
2025-08-01 10:44:56;Tongdy 2;;;2238.1504;;
2025-08-01 10:44:56;Tongdy 3;;2229.375876;;;
2025-08-01 10:44:56;Tongdy 4;;;;2144.613031;2144.613031
2025-08-01 10:44:57;Tongdy 1;469.782236;;;;
2025-08-01 10:44:57;Tongdy 2;;;2238.1504;;
2025-08-01 10:44:57;Tongdy 3;;2229.375876;;;
2025-08-01 10:44:57;Tongdy 4;;;;2144.613031;2144.613031
2025-08-01 10:45:54;Tongdy 1;471.626524;;;;
2025-08-01 10:45:54;Tongdy 2;;;2238.1504;;
2025-08-01 10:45:54;Tongdy 3;;2231.5176539999998;;;
2025-08-01 10:45:54;Tongdy 4;;;;2144.613031;2144.613031
2025-08-01 10:45:57;Tongdy 1;472.548668;;;;
2025-08-01 10:45:57;Tongdy 2;;;2233.67948;;
2025-08-01 10:45:57;Tongdy 3;;2228.304987;;;
2025-08-01 10:45:57;Tongdy 4;;;;2140.120347;2140.120347
2025-08-01 10:45:59;Tongdy 1;471.626524;;;;
2025-08-01 10:45:59;Tongdy 2;;;2238.1504;;
2025-08-01 10:45:59;Tongdy 3;;2231.5176539999998;;;
2025-08-01 10:45:59;Tongdy 4;;;;2144.613031;2144.613031
2025-08-01 10:45:59;Tongdy 1;472.548668;;;;
2025-08-01 10:45:59;Tongdy 2;;;2233.67948;;
2025-08-01 10:45:59;Tongdy 3;;2228.304987;;;
2025-08-01 10:45:59;Tongdy 4;;;;2140.120347;2140.120347
2025-08-01 10:46:26;Tongdy 1;476.23724400000003;;;;
2025-08-01 10:46:26;Tongdy 2;;;2230.32629;;
2025-08-01 10:46:26;Tongdy 3;;2218.6669859999997;;;
2025-08-01 10:46:26;Tongdy 4;;;;2137.874005;2137.874005
2025-08-01 10:46:27;Tongdy 1;476.23724400000003;;;;
2025-08-01 10:46:27;Tongdy 2;;;2230.32629;;
2025-08-01 10:46:27;Tongdy 3;;2218.6669859999997;;;
2025-08-01 10:46:27;Tongdy 4;;;;2137.874005;2137.874005
2025-08-01 10:47:26;Tongdy 1;477.15938800000004;;;;
2025-08-01 10:47:26;Tongdy 2;;;2229.20856;;
2025-08-01 10:47:26;Tongdy 3;;2217.596097;;;
2025-08-01 10:47:26;Tongdy 4;;;;2142.366689;2142.366689
2025-08-01 10:47:27;Tongdy 1;477.15938800000004;;;;
2025-08-01 10:47:27;Tongdy 2;;;2229.20856;;
2025-08-01 10:47:27;Tongdy 3;;2217.596097;;;
2025-08-01 10:47:27;Tongdy 4;;;;2142.366689;2142.366689
2025-08-01 10:47:27;Tongdy 1;478.08153200000004;;;;
2025-08-01 10:47:27;Tongdy 2;;;2228.09083;;
2025-08-01 10:47:27;Tongdy 3;;2217.596097;;;
2025-08-01 10:47:27;Tongdy 4;;;;2138.997176;2138.997176
2025-08-01 10:47:57;Tongdy 1;479.00367600000004;;;;
2025-08-01 10:47:57;Tongdy 2;;;2231.44402;;
2025-08-01 10:47:57;Tongdy 3;;2217.596097;;;
2025-08-01 10:47:57;Tongdy 4;;;;2142.366689;2142.366689
2025-08-01 10:47:57;Tongdy 1;479.00367600000004;;;;
2025-08-01 10:47:57;Tongdy 2;;;2231.44402;;
2025-08-01 10:47:57;Tongdy 3;;2217.596097;;;
2025-08-01 10:47:57;Tongdy 4;;;;2142.366689;2142.366689
2025-08-01 10:48:56;Tongdy 1;479.92582000000004;;;;
2025-08-01 10:48:56;Tongdy 2;;;2231.44402;;
2025-08-01 10:48:56;Tongdy 3;;2217.596097;;;
2025-08-01 10:48:56;Tongdy 4;;;;2138.997176;2138.997176
2025-08-01 10:48:56;Tongdy 1;479.92582000000004;;;;
2025-08-01 10:48:56;Tongdy 2;;;2231.44402;;
2025-08-01 10:48:56;Tongdy 3;;2217.596097;;;
2025-08-01 10:48:56;Tongdy 4;;;;2138.997176;2138.997176
2025-08-01 10:48:57;Tongdy 1;489.14726;;;;
2025-08-01 10:48:57;Tongdy 2;;;2230.32629;;
2025-08-01 10:48:57;Tongdy 3;;2217.596097;;;
2025-08-01 10:48:57;Tongdy 4;;;;2138.997176;2138.997176
2025-08-01 10:48:57;Tongdy 1;489.14726;;;;
2025-08-01 10:48:57;Tongdy 2;;;2230.32629;;
2025-08-01 10:48:57;Tongdy 3;;2217.596097;;;
2025-08-01 10:48:57;Tongdy 4;;;;2138.997176;2138.997176
2025-08-01 10:49:27;Tongdy 1;495.602268;;;;
2025-08-01 10:49:27;Tongdy 2;;;2226.9730999999997;;
2025-08-01 10:49:27;Tongdy 3;;2220.808764;;;
2025-08-01 10:49:27;Tongdy 4;;;;2138.997176;2138.997176
2025-08-01 10:50:27;Tongdy 1;500.212988;;;;
2025-08-01 10:50:27;Tongdy 2;;;2226.9730999999997;;
2025-08-01 10:50:27;Tongdy 3;;2219.737875;;;
2025-08-01 10:50:27;Tongdy 4;;;;2138.997176;2138.997176
2025-08-01 10:50:27;Tongdy 1;500.212988;;;;
2025-08-01 10:50:27;Tongdy 2;;;2226.9730999999997;;
2025-08-01 10:50:27;Tongdy 3;;2219.737875;;;
2025-08-01 10:50:27;Tongdy 4;;;;2138.997176;2138.997176
2025-08-01 10:50:27;Tongdy 1;506.667996;;;;
2025-08-01 10:50:27;Tongdy 2;;;2226.9730999999997;;
2025-08-01 10:50:27;Tongdy 3;;2218.6669859999997;;;
2025-08-01 10:50:27;Tongdy 4;;;;2137.874005;2137.874005
2025-08-01 10:50:56;Tongdy 1;509.434428;;;;
2025-08-01 10:50:56;Tongdy 2;;;2228.09083;;
2025-08-01 10:50:56;Tongdy 3;;2218.6669859999997;;;
2025-08-01 10:50:56;Tongdy 4;;;;2138.997176;2138.997176
2025-08-01 10:50:56;Tongdy 1;509.434428;;;;
2025-08-01 10:50:56;Tongdy 2;;;2228.09083;;
2025-08-01 10:50:56;Tongdy 3;;2218.6669859999997;;;
2025-08-01 10:50:56;Tongdy 4;;;;2138.997176;2138.997176
2025-08-01 10:51:59;Tongdy 1;510.356572;;;;
2025-08-01 10:51:59;Tongdy 2;;;2228.09083;;
2025-08-01 10:51:59;Tongdy 3;;2218.6669859999997;;;
2025-08-01 10:51:59;Tongdy 4;;;;2136.750834;2136.750834
2025-08-01 10:51:59;Tongdy 1;510.356572;;;;
2025-08-01 10:51:59;Tongdy 2;;;2226.9730999999997;;
2025-08-01 10:51:59;Tongdy 3;;2218.6669859999997;;;
2025-08-01 10:51:59;Tongdy 4;;;;2135.6276629999998;2135.6276629999998
2025-08-01 10:52:02;Tongdy 1;510.356572;;;;
2025-08-01 10:52:02;Tongdy 2;;;2228.09083;;
2025-08-01 10:52:02;Tongdy 3;;2218.6669859999997;;;
2025-08-01 10:52:02;Tongdy 4;;;;2136.750834;2136.750834
2025-08-01 10:52:03;Tongdy 1;510.356572;;;;
2025-08-01 10:52:03;Tongdy 2;;;2226.9730999999997;;
2025-08-01 10:52:03;Tongdy 3;;2218.6669859999997;;;
2025-08-01 10:52:03;Tongdy 4;;;;2135.6276629999998;2135.6276629999998
2025-08-01 10:52:26;Tongdy 1;513.123004;;;;
2025-08-01 10:52:26;Tongdy 2;;;2230.32629;;
2025-08-01 10:52:26;Tongdy 3;;2218.6669859999997;;;
2025-08-01 10:52:26;Tongdy 4;;;;2137.874005;2137.874005
2025-08-01 10:52:27;Tongdy 1;513.123004;;;;
2025-08-01 10:52:27;Tongdy 2;;;2230.32629;;
2025-08-01 10:52:27;Tongdy 3;;2218.6669859999997;;;
2025-08-01 10:52:27;Tongdy 4;;;;2137.874005;2137.874005
2025-08-01 10:53:30;Tongdy 1;512.20086;;;;
2025-08-01 10:53:30;Tongdy 2;;;2226.9730999999997;;
2025-08-01 10:53:30;Tongdy 3;;2218.6669859999997;;;
2025-08-01 10:53:30;Tongdy 4;;;;2138.997176;2138.997176
2025-08-01 10:53:30;Tongdy 1;512.20086;;;;
2025-08-01 10:53:30;Tongdy 2;;;2223.61991;;
2025-08-01 10:53:30;Tongdy 3;;2219.737875;;;
2025-08-01 10:53:30;Tongdy 4;;;;2138.997176;2138.997176
2025-08-01 10:53:31;Tongdy 1;512.20086;;;;
2025-08-01 10:53:31;Tongdy 2;;;2226.9730999999997;;
2025-08-01 10:53:31;Tongdy 3;;2218.6669859999997;;;
2025-08-01 10:53:31;Tongdy 4;;;;2138.997176;2138.997176
2025-08-01 10:53:31;Tongdy 1;512.20086;;;;
2025-08-01 10:53:31;Tongdy 2;;;2223.61991;;
2025-08-01 10:53:31;Tongdy 3;;2219.737875;;;
2025-08-01 10:53:31;Tongdy 4;;;;2138.997176;2138.997176
2025-08-01 10:53:57;Tongdy 1;513.123004;;;;
2025-08-01 10:53:57;Tongdy 2;;;2219.1489899999997;;
2025-08-01 10:53:57;Tongdy 3;;2220.808764;;;
2025-08-01 10:53:57;Tongdy 4;;;;2138.997176;2138.997176
2025-08-01 10:53:57;Tongdy 1;513.123004;;;;
2025-08-01 10:53:57;Tongdy 2;;;2219.1489899999997;;
2025-08-01 10:53:57;Tongdy 3;;2220.808764;;;
2025-08-01 10:53:57;Tongdy 4;;;;2138.997176;2138.997176
2025-08-01 10:54:35;Tongdy 1;513.123004;;;;
2025-08-01 10:54:35;Tongdy 2;;;2226.9730999999997;;
2025-08-01 10:54:35;Tongdy 3;;2219.737875;;;
2025-08-01 10:54:35;Tongdy 4;;;;2140.120347;2140.120347
2025-08-01 10:54:35;Tongdy 1;513.123004;;;;
2025-08-01 10:54:35;Tongdy 2;;;2226.9730999999997;;
2025-08-01 10:54:35;Tongdy 3;;2219.737875;;;
2025-08-01 10:54:35;Tongdy 4;;;;2140.120347;2140.120347
2025-08-01 10:54:57;Tongdy 1;514.045148;;;;
2025-08-01 10:54:57;Tongdy 2;;;2229.20856;;
2025-08-01 10:54:57;Tongdy 3;;2219.737875;;;
2025-08-01 10:54:57;Tongdy 4;;;;2140.120347;2140.120347
2025-08-01 10:54:57;Tongdy 1;514.045148;;;;
2025-08-01 10:54:57;Tongdy 2;;;2229.20856;;
2025-08-01 10:54:57;Tongdy 3;;2219.737875;;;
2025-08-01 10:54:57;Tongdy 4;;;;2140.120347;2140.120347
2025-08-01 10:55:45;Tongdy 1;514.045148;;;;
2025-08-01 10:55:45;Tongdy 2;;;1498.2131399999998;;
2025-08-01 10:55:45;Tongdy 3;;1910.2509539999999;;;
2025-08-01 10:55:45;Tongdy 4;;;;2140.120347;2140.120347
2025-08-01 10:55:49;Tongdy 1;514.045148;;;;
2025-08-01 10:55:49;Tongdy 2;;;1498.2131399999998;;
2025-08-01 10:55:49;Tongdy 3;;1910.2509539999999;;;
2025-08-01 10:55:49;Tongdy 4;;;;2140.120347;2140.120347
2025-08-01 10:55:57;Tongdy 1;514.045148;;;;
2025-08-01 10:55:57;Tongdy 2;;;928.1708399999999;;
2025-08-01 10:55:57;Tongdy 3;;1323.4037819999999;;;
2025-08-01 10:55:57;Tongdy 4;;;;2009.8325109999998;2009.8325109999998
2025-08-01 10:55:57;Tongdy 1;514.045148;;;;
2025-08-01 10:55:57;Tongdy 2;;;928.1708399999999;;
2025-08-01 10:55:57;Tongdy 3;;1323.4037819999999;;;
2025-08-01 10:55:57;Tongdy 4;;;;2009.8325109999998;2009.8325109999998
2025-08-01 10:56:27;Tongdy 1;513.123004;;;;
2025-08-01 10:56:27;Tongdy 2;;;634.2078499999999;;
2025-08-01 10:56:27;Tongdy 3;;926.1039629999999;;;
2025-08-01 10:56:27;Tongdy 4;;;;1662.7726719999998;1662.7726719999998
2025-08-01 10:57:16;Tongdy 1;513.123004;;;;
2025-08-01 10:57:16;Tongdy 2;;;561.5554;;
2025-08-01 10:57:16;Tongdy 3;;767.612391;;;
2025-08-01 10:57:16;Tongdy 4;;;;1401.0738289999997;1401.0738289999997
2025-08-01 10:57:18;Tongdy 1;513.123004;;;;
2025-08-01 10:57:18;Tongdy 2;;;561.5554;;
2025-08-01 10:57:18;Tongdy 3;;767.612391;;;
2025-08-01 10:57:18;Tongdy 4;;;;1401.0738289999997;1401.0738289999997
2025-08-01 10:57:27;Tongdy 1;513.123004;;;;
2025-08-01 10:57:27;Tongdy 2;;;538.0830699999999;;
2025-08-01 10:57:27;Tongdy 3;;671.2323809999999;;;
2025-08-01 10:57:27;Tongdy 4;;;;1244.9530599999998;1244.9530599999998
2025-08-01 10:57:27;Tongdy 1;513.123004;;;;
2025-08-01 10:57:27;Tongdy 2;;;538.0830699999999;;
2025-08-01 10:57:27;Tongdy 3;;671.2323809999999;;;
2025-08-01 10:57:27;Tongdy 4;;;;1244.9530599999998;1244.9530599999998
2025-08-01 10:57:57;Tongdy 1;513.123004;;;;
2025-08-01 10:57:57;Tongdy 2;;;524.67031;;
2025-08-01 10:57:57;Tongdy 3;;617.6879309999999;;;
2025-08-01 10:57:57;Tongdy 4;;;;1136.0054729999997;1136.0054729999997
2025-08-01 10:58:47;Tongdy 1;511.27871600000003;;;;
2025-08-01 10:58:47;Tongdy 2;;;534.72988;;
2025-08-01 10:58:47;Tongdy 3;;587.703039;;;
2025-08-01 10:58:47;Tongdy 4;;;;1077.600581;1077.600581
2025-08-01 10:58:48;Tongdy 1;511.27871600000003;;;;
2025-08-01 10:58:48;Tongdy 2;;;534.72988;;
2025-08-01 10:58:48;Tongdy 3;;587.703039;;;
2025-08-01 10:58:48;Tongdy 4;;;;1077.600581;1077.600581
2025-08-01 10:59:57;Tongdy 1;511.27871600000003;;;;
2025-08-01 10:59:57;Tongdy 2;;;552.6135599999999;;
2025-08-01 10:59:57;Tongdy 3;;568.4270369999999;;;
2025-08-01 10:59:57;Tongdy 4;;;;972.022507;972.022507
2025-08-01 10:59:57;Tongdy 1;511.27871600000003;;;;
2025-08-01 10:59:57;Tongdy 2;;;552.6135599999999;;
2025-08-01 10:59:57;Tongdy 3;;568.4270369999999;;;
2025-08-01 10:59:57;Tongdy 4;;;;972.022507;972.022507
2025-08-01 11:01:09;Tongdy 1;510.356572;;;;
2025-08-01 11:01:09;Tongdy 2;;;545.9071799999999;;
2025-08-01 11:01:09;Tongdy 3;;541.654812;;;
2025-08-01 11:01:09;Tongdy 4;;;;932.711522;932.711522
2025-08-01 11:01:13;Tongdy 1;510.356572;;;;
2025-08-01 11:01:13;Tongdy 2;;;545.9071799999999;;
2025-08-01 11:01:13;Tongdy 3;;554.5054799999999;;;
2025-08-01 11:01:13;Tongdy 4;;;;954.0517709999999;954.0517709999999
2025-08-01 11:01:13;Tongdy 1;510.356572;;;;
2025-08-01 11:01:13;Tongdy 2;;;540.3185299999999;;
2025-08-01 11:01:13;Tongdy 3;;541.654812;;;
2025-08-01 11:01:13;Tongdy 4;;;;932.711522;932.711522
2025-08-01 11:01:27;Tongdy 1;509.434428;;;;
2025-08-01 11:01:27;Tongdy 2;;;533.6121499999999;;
2025-08-01 11:01:27;Tongdy 3;;528.804144;;;
2025-08-01 11:01:27;Tongdy 4;;;;911.371273;911.371273
2025-08-01 11:01:27;Tongdy 1;509.434428;;;;
2025-08-01 11:01:27;Tongdy 2;;;533.6121499999999;;
2025-08-01 11:01:27;Tongdy 3;;528.804144;;;
2025-08-01 11:01:27;Tongdy 4;;;;911.371273;911.371273
2025-08-01 11:02:39;Tongdy 1;507.59014;;;;
2025-08-01 11:02:39;Tongdy 2;;;528.0234999999999;;
2025-08-01 11:02:39;Tongdy 3;;517.024365;;;
2025-08-01 11:02:39;Tongdy 4;;;;892.2773659999999;892.2773659999999
2025-08-01 11:02:39;Tongdy 1;507.59014;;;;
2025-08-01 11:02:39;Tongdy 2;;;528.0234999999999;;
2025-08-01 11:02:39;Tongdy 3;;517.024365;;;
2025-08-01 11:02:39;Tongdy 4;;;;892.2773659999999;892.2773659999999
2025-08-01 11:02:39;Tongdy 1;508.512284;;;;
2025-08-01 11:02:39;Tongdy 2;;;524.67031;;
2025-08-01 11:02:39;Tongdy 3;;508.457253;;;
2025-08-01 11:02:39;Tongdy 4;;;;868.6907749999999;868.6907749999999
2025-08-01 11:02:40;Tongdy 1;508.512284;;;;
2025-08-01 11:02:40;Tongdy 2;;;524.67031;;
2025-08-01 11:02:40;Tongdy 3;;508.457253;;;
2025-08-01 11:02:40;Tongdy 4;;;;868.6907749999999;868.6907749999999
2025-08-01 11:04:06;Tongdy 1;507.59014;;;;
2025-08-01 11:04:06;Tongdy 2;;;522.43485;;
2025-08-01 11:04:06;Tongdy 3;;503.102808;;;
2025-08-01 11:04:06;Tongdy 4;;;;836.1188159999999;836.1188159999999
2025-08-01 11:04:06;Tongdy 1;507.59014;;;;
2025-08-01 11:04:06;Tongdy 2;;;522.43485;;
2025-08-01 11:04:06;Tongdy 3;;503.102808;;;
2025-08-01 11:04:06;Tongdy 4;;;;836.1188159999999;836.1188159999999
2025-08-01 11:04:06;Tongdy 1;507.59014;;;;
2025-08-01 11:04:06;Tongdy 2;;;520.1993899999999;;
2025-08-01 11:04:06;Tongdy 3;;494.535696;;;
2025-08-01 11:04:06;Tongdy 4;;;;760.866359;760.866359
2025-08-01 11:04:06;Tongdy 1;507.59014;;;;
2025-08-01 11:04:06;Tongdy 2;;;519.0816599999999;;
2025-08-01 11:04:06;Tongdy 3;;494.535696;;;
2025-08-01 11:04:06;Tongdy 4;;;;760.866359;760.866359
2025-08-01 11:04:06;Tongdy 1;507.59014;;;;
2025-08-01 11:04:06;Tongdy 2;;;520.1993899999999;;
2025-08-01 11:04:06;Tongdy 3;;497.748363;;;
2025-08-01 11:04:06;Tongdy 4;;;;790.068805;790.068805
2025-08-01 11:04:27;Tongdy 1;507.59014;;;;
2025-08-01 11:04:27;Tongdy 2;;;516.8462;;
2025-08-01 11:04:27;Tongdy 3;;493.46480699999995;;;
2025-08-01 11:04:27;Tongdy 4;;;;730.5407419999999;730.5407419999999
2025-08-01 11:04:27;Tongdy 1;507.59014;;;;
2025-08-01 11:04:27;Tongdy 2;;;516.8462;;
2025-08-01 11:04:27;Tongdy 3;;493.46480699999995;;;
2025-08-01 11:04:27;Tongdy 4;;;;730.5407419999999;730.5407419999999
2025-08-01 11:05:36;Tongdy 1;508.512284;;;;
2025-08-01 11:05:36;Tongdy 2;;;516.8462;;
2025-08-01 11:05:36;Tongdy 3;;490.25214;;;
2025-08-01 11:05:36;Tongdy 4;;;;606.9919319999999;606.9919319999999
2025-08-01 11:05:36;Tongdy 1;506.667996;;;;
2025-08-01 11:05:36;Tongdy 2;;;517.9639299999999;;
2025-08-01 11:05:36;Tongdy 3;;488.11036199999995;;;
2025-08-01 11:05:36;Tongdy 4;;;;535.108988;535.108988
2025-08-01 11:05:36;Tongdy 1;508.512284;;;;
2025-08-01 11:05:36;Tongdy 2;;;516.8462;;
2025-08-01 11:05:36;Tongdy 3;;490.25214;;;
2025-08-01 11:05:36;Tongdy 4;;;;606.9919319999999;606.9919319999999
2025-08-01 11:05:36;Tongdy 1;506.667996;;;;
2025-08-01 11:05:36;Tongdy 2;;;517.9639299999999;;
2025-08-01 11:05:36;Tongdy 3;;488.11036199999995;;;
2025-08-01 11:05:36;Tongdy 4;;;;535.108988;535.108988
2025-08-01 11:05:57;Tongdy 1;507.59014;;;;
2025-08-01 11:05:57;Tongdy 2;;;517.9639299999999;;
2025-08-01 11:05:57;Tongdy 3;;484.89769499999994;;;
2025-08-01 11:05:57;Tongdy 4;;;;517.138252;517.138252
2025-08-01 11:07:09;Tongdy 1;506.667996;;;;
2025-08-01 11:07:09;Tongdy 2;;;517.9639299999999;;
2025-08-01 11:07:09;Tongdy 3;;484.89769499999994;;;
2025-08-01 11:07:09;Tongdy 4;;;;512.6455679999999;512.6455679999999
2025-08-01 11:07:10;Tongdy 1;506.667996;;;;
2025-08-01 11:07:10;Tongdy 2;;;517.9639299999999;;
2025-08-01 11:07:10;Tongdy 3;;482.75591699999995;;;
2025-08-01 11:07:10;Tongdy 4;;;;511.52239699999996;511.52239699999996
2025-08-01 11:07:10;Tongdy 1;506.667996;;;;
2025-08-01 11:07:10;Tongdy 2;;;517.9639299999999;;
2025-08-01 11:07:10;Tongdy 3;;484.89769499999994;;;
2025-08-01 11:07:10;Tongdy 4;;;;512.6455679999999;512.6455679999999
2025-08-01 11:07:10;Tongdy 1;506.667996;;;;
2025-08-01 11:07:10;Tongdy 2;;;517.9639299999999;;
2025-08-01 11:07:10;Tongdy 3;;482.75591699999995;;;
2025-08-01 11:07:10;Tongdy 4;;;;511.52239699999996;511.52239699999996
2025-08-01 11:07:26;Tongdy 1;507.59014;;;;
2025-08-01 11:07:26;Tongdy 2;;;519.0816599999999;;
2025-08-01 11:07:26;Tongdy 3;;482.75591699999995;;;
2025-08-01 11:07:26;Tongdy 4;;;;510.399226;510.399226
2025-08-01 11:07:27;Tongdy 1;507.59014;;;;
2025-08-01 11:07:27;Tongdy 2;;;519.0816599999999;;
2025-08-01 11:07:27;Tongdy 3;;482.75591699999995;;;
2025-08-01 11:07:27;Tongdy 4;;;;510.399226;510.399226
2025-08-01 11:09:27;Tongdy 1;506.667996;;;;
2025-08-01 11:09:27;Tongdy 2;;;517.9639299999999;;
2025-08-01 11:09:27;Tongdy 3;;480.61413899999997;;;
2025-08-01 11:09:27;Tongdy 4;;;;504.783371;504.783371
2025-08-01 11:09:57;Tongdy 1;506.667996;;;;
2025-08-01 11:09:57;Tongdy 2;;;517.9639299999999;;
2025-08-01 11:09:57;Tongdy 3;;478.472361;;;
2025-08-01 11:09:57;Tongdy 4;;;;502.53702899999996;502.53702899999996
2025-08-01 11:09:57;Tongdy 1;506.667996;;;;
2025-08-01 11:09:57;Tongdy 2;;;517.9639299999999;;
2025-08-01 11:09:57;Tongdy 3;;478.472361;;;
2025-08-01 11:09:57;Tongdy 4;;;;502.53702899999996;502.53702899999996
